Country,Year,Crop,Yield,Yield_Unit,Rainfall,Pesticides,Avg_Temperature,Yield_Normalized,Rainfall_Normalized,Pesticides_Normalized,Temperature_Normalized,Country_Index,Crop_Index,Yield_Category,Rainfall_Category,Temperature_Category,ID,Processing_Date,Processing_Version,Data_Quality_Score
kazakhstan,2006,Soybeans,16578.0,hg/ha,250.0,3926.27,3.88,0.04756190558409232,0.07506601282534893,0.002173992296212454,0.1505852578298007,26.0,5.0,Low,Low,Cold,29813,2025-12-01,v1.0,100
kenya,1995,"Rice, paddy",40000.0,hg/ha,630.0,4607.0,16.52,0.11496237464209148,0.21840814786872878,0.002550919214859783,0.5504587155963302,29.0,1.0,Medium,Low,Temperate,29814,2025-12-01,v1.0,100
lebanon,1991,Sorghum,13000.0,hg/ha,661.0,1221.0,19.31,0.037265650853944544,0.23010184835910977,6.76057600798618E-4,0.6387219234419487,89.0,4.0,Low,Medium,Temperate,29815,2025-12-01,v1.0,100
lesotho,2005,Wheat,7234.0,hg/ha,788.0,0.53,14.89,0.02067308384052028,0.27800829875518673,2.7131783546661876E-7,0.49889275545713385,90.0,2.0,Low,Medium,Temperate,29816,2025-12-01,v1.0,100
malawi,1997,Cassava,57249.0,hg/ha,1181.0,173.19,20.62,0.16459907051697098,0.42625424368162956,9.587486369601027E-5,0.6801645049035115,50.0,7.0,Medium,High,Temperate,29817,2025-12-01,v1.0,100
mali,2000,Potatoes,187278.0,hg/ha,282.0,17.59,27.51,0.5387778593113768,0.08713692946058091,9.717608188651344E-6,0.8981335020563114,34.0,3.0,High,Low,Hot,29818,2025-12-01,v1.0,100
mauritania,1995,Wheat,12868.0,hg/ha,92.0,39.09,27.7,0.036885800204313604,0.015465861938890985,2.1622370357084618E-5,0.9041442581461563,55.0,2.0,Low,Low,Hot,29819,2025-12-01,v1.0,100
mauritius,2006,Maize,77931.0,hg/ha,2041.0,623.96,24.32,0.22411476093869154,0.7506601282534893,3.4547066102925055E-4,0.7972160708636508,84.0,0.0,High,High,Hot,29820,2025-12-01,v1.0,100
mauritius,1995,Sweet potatoes,130000.0,hg/ha,2041.0,493.82,24.02,0.3739514539359146,0.7506601282534893,2.734108587687898E-4,0.7877254033533692,84.0,6.0,High,High,Hot,29821,2025-12-01,v1.0,100
mexico,1998,Cassava,117046.0,hg/ha,758.0,34468.93,17.07,0.33667429245622366,0.2666918144096567,0.019085764542320367,0.5678582726985131,4.0,7.0,High,Medium,Temperate,29822,2025-12-01,v1.0,100
mexico,2008,Potatoes,277258.0,hg/ha,758.0,61732.11,22.68,0.797709385476468,0.2666918144096567,0.03418165634953835,0.7453337551407782,4.0,3.0,High,Medium,Hot,29823,2025-12-01,v1.0,100
mexico,1998,Soybeans,15978.0,hg/ha,758.0,34468.93,25.14,0.045835311722133495,0.2666918144096567,0.019085764542320367,0.823157228725087,4.0,5.0,Low,Medium,Hot,29824,2025-12-01,v1.0,100
mexico,2005,Sweet potatoes,214928.0,hg/ha,758.0,51741.99,25.18,0.6183450597833124,0.2666918144096567,0.028650028320044922,0.8244226510597912,4.0,6.0,High,Medium,Hot,29825,2025-12-01,v1.0,100
nicaragua,2004,Cassava,79485.0,hg/ha,2280.0,4581.73,27.22,0.22858663904116489,0.8408147868728781,0.0025369269664878616,0.8889591901297057,48.0,7.0,High,High,Hot,29826,2025-12-01,v1.0,100
nicaragua,2006,Cassava,95455.0,hg/ha,2280.0,6889.26,27.35,0.2745428123336355,0.8408147868728781,0.0038146290988843655,0.8930718127174945,48.0,7.0,High,High,Hot,29827,2025-12-01,v1.0,100
nicaragua,1996,Potatoes,144737.0,hg/ha,2280.0,2041.7,26.76,0.4163594768420598,0.8408147868728781,0.0011304872897117894,0.8744068332806074,48.0,3.0,High,High,Hot,29828,2025-12-01,v1.0,100
pakistan,1992,Soybeans,6051.0,hg/ha,494.0,5518.0,26.91,0.017268816276024807,0.16710675216899284,0.0030553489048803745,0.8791521670357482,7.0,5.0,Low,Low,Hot,29829,2025-12-01,v1.0,100
poland,2000,Wheat,32268.0,hg/ha,600.0,8848.0,9.56,0.09271233507431548,0.2070916635231988,0.004899202766316783,0.33027522935779824,95.0,2.0,Medium,Low,Cold,29830,2025-12-01,v1.0,100
portugal,1993,Potatoes,139420.0,hg/ha,854.0,8985.0,15.33,0.4010589775686681,0.3029045643153527,0.004975061018273776,0.5128124011388802,67.0,3.0,High,Medium,Temperate,29831,2025-12-01,v1.0,100
portugal,2012,Potatoes,177890.0,hg/ha,854.0,12444.24,16.24,0.5117624206845944,0.3029045643153527,0.006890476343089176,0.5416007592534008,67.0,3.0,High,Medium,Temperate,29832,2025-12-01,v1.0,100
moldova,1997,Wheat,32794.0,hg/ha,450.0,2711.21,8.55,0.09422598235996604,0.15050924179554884,0.0015012015836368014,0.29832331540651696,83.0,2.0,Medium,Low,Cold,29833,2025-12-01,v1.0,100
russia,2013,Maize,50110.0,hg/ha,460.0,25961.0,6.78,0.1440554812160976,0.15428140324405884,0.014374839742521368,0.24232837709585575,5.0,0.0,Medium,Low,Cold,29834,2025-12-01,v1.0,100
russia,1999,Potatoes,96526.0,hg/ha,460.0,25961.0,9.5,0.277624782377232,0.15428140324405884,0.014374839742521368,0.3283770958557419,5.0,3.0,High,Low,Cold,29835,2025-12-01,v1.0,100
russia,2001,Potatoes,108412.0,hg/ha,460.0,25961.0,2.88,0.31182860678263624,0.15428140324405884,0.014374839742521368,0.11894969946219551,5.0,3.0,High,Low,Cold,29836,2025-12-01,v1.0,100
russia,1993,Sorghum,12800.0,hg/ha,460.0,25961.0,3.35,0.03669011956662494,0.15428140324405884,0.014374839742521368,0.13381841189496996,5.0,4.0,Low,Low,Cold,29837,2025-12-01,v1.0,100
russia,2012,Sorghum,10456.0,hg/ha,460.0,25961.0,3.95,0.029944892879239147,0.15428140324405884,0.014374839742521368,0.15279974691553305,5.0,4.0,Low,Low,Cold,29838,2025-12-01,v1.0,100
russia,1992,Soybeans,7831.0,hg/ha,460.0,25961.0,0.97,0.022391044733169305,0.15428140324405884,0.014374839742521368,0.0585257829800696,5.0,5.0,Low,Low,Cold,29839,2025-12-01,v1.0,100
russia,1996,Soybeans,5831.0,hg/ha,460.0,25961.0,7.45,0.01663573185997324,0.15428140324405884,0.014374839742521368,0.2635242012021512,5.0,5.0,Low,Low,Cold,29840,2025-12-01,v1.0,100
russia,1996,Soybeans,5831.0,hg/ha,460.0,25961.0,2.21,0.01663573185997324,0.15428140324405884,0.014374839742521368,0.09775387535590004,5.0,5.0,Low,Low,Cold,29841,2025-12-01,v1.0,100
rwanda,2001,Cassava,57907.0,hg/ha,1212.0,72.0,19.5,0.1664925684522525,0.43794794417201055,3.9844962122812E-5,0.6447326795317937,36.0,7.0,Medium,High,Temperate,29842,2025-12-01,v1.0,100
rwanda,1999,"Rice, paddy",18132.0,hg/ha,1212.0,152.0,19.35,0.05203378368656566,0.43794794417201055,8.414175158674977E-5,0.639987345776653,36.0,1.0,Low,High,Temperate,29843,2025-12-01,v1.0,100
saudi arabia,2001,Potatoes,240917.0,hg/ha,59.0,3194.48,26.6,0.6931324729140588,0.003017729158807997,0.0017687929516897664,0.8693451439417906,43.0,3.0,High,Low,Hot,29844,2025-12-01,v1.0,100
saudi arabia,1998,Sorghum,11049.0,hg/ha,59.0,2683.37,26.73,0.031651343146141785,0.003017729158807997,0.001485786300903351,0.8734577665295793,43.0,4.0,Low,Low,Hot,29845,2025-12-01,v1.0,100
serbia,1996,Potatoes,77265.0,hg/ha,686.0,2123.71,9.68,0.22219824175191724,0.23953225198038475,0.0011758970360110086,0.3340714963619108,71.0,3.0,High,Medium,Cold,29846,2025-12-01,v1.0,100
serbia,1997,Sorghum,32186.0,hg/ha,686.0,2049.09,10.06,0.09247636724651444,0.23953225198038475,0.0011345792056385207,0.3460930085416008,71.0,4.0,Medium,Medium,Cold,29847,2025-12-01,v1.0,100
south africa,2009,Maize,49640.0,hg/ha,495.0,26857.0,15.44,0.14270298269089654,0.16748396831384382,0.01487096378451747,0.5162923125593167,15.0,0.0,Medium,Low,Temperate,29848,2025-12-01,v1.0,100
south africa,1999,Sweet potatoes,35182.0,hg/ha,495.0,26098.8,16.09,0.10109782593056214,0.16748396831384382,0.014451140962373,0.53685542549826,15.0,6.0,Medium,Low,Temperate,29849,2025-12-01,v1.0,100
spain,2009,Potatoes,318545.0,hg/ha,636.0,35199.0,17.45,0.916519186774291,0.2206714447378348,0.01949001150586958,0.579879784878203,14.0,3.0,High,Low,Temperate,29850,2025-12-01,v1.0,100
spain,1991,Sorghum,55615.0,hg/ha,636.0,39147.0,16.37,0.1598969798995698,0.2206714447378348,0.021676058065914907,0.5457133818411896,14.0,4.0,Medium,Low,Temperate,29851,2025-12-01,v1.0,100
sudan,2000,Wheat,23266.0,hg/ha,1712.0,266.0,26.13,0.06680767183205998,0.6265560165975104,1.4726467657286105E-4,0.8544764315090161,19.0,2.0,Low,High,Hot,29852,2025-12-01,v1.0,100
suriname,1997,"Rice, paddy",39827.0,hg/ha,2331.0,139.0,27.27,0.11446454007856002,0.8600528102602791,7.694352329885988E-5,0.890540968048086,69.0,1.0,Medium,High,Hot,29853,2025-12-01,v1.0,100
suriname,1995,Sweet potatoes,68750.0,hg/ha,2331.0,169.0,27.33,0.197694997194285,0.8600528102602791,9.355481934783653E-5,0.8924391015501423,69.0,6.0,Medium,High,Hot,29854,2025-12-01,v1.0,100
switzerland,2009,Maize,104132.0,hg/ha,1537.0,2170.4,8.15,0.2995122372339966,0.5605431912485854,0.0012017497497618993,0.2856690920594749,97.0,0.0,High,High,Cold,29855,2025-12-01,v1.0,100
syria,1994,"Rice, paddy",101765.0,hg/ha,252.0,540.77,19.34,0.2927008244485691,0.07582044511505093,2.9940753708543826E-4,0.6396709901929769,75.0,1.0,High,Low,Temperate,29856,2025-12-01,v1.0,100
tajikistan,2008,Wheat,19866.0,hg/ha,691.0,253.5,8.29,0.05702363994762665,0.24141833270463975,1.4034330321912079E-4,0.2900980702309396,73.0,2.0,Low,Medium,Cold,29857,2025-12-01,v1.0,100
thailand,1996,Sorghum,16727.0,hg/ha,1622.0,21901.0,27.37,0.04799067639314542,0.5926065635609205,0.012126777677226527,0.8937045238848466,59.0,4.0,Low,High,Hot,29858,2025-12-01,v1.0,100
thailand,1995,Soybeans,14017.0,hg/ha,1622.0,24062.0,27.68,0.04019222744996475,0.5926065635609205,0.013323344702621144,0.9035115469788042,59.0,5.0,Low,High,Hot,29859,2025-12-01,v1.0,100
tanzania,2002,Yams,56429.0,hg/ha,1071.0,1.0,26.36,0.16223939223896058,0.38476046774801964,5.31561473567253E-7,0.8617526099335653,30.0,8.0,Medium,Medium,Hot,29860,2025-12-01,v1.0,100
united states,1994,Maize,86996.0,hg/ha,715.0,425922.68,21.5,0.2502007165364527,0.2504715201810637,0.23583756890005692,0.708003796267004,1.0,0.0,High,Medium,Hot,29861,2025-12-01,v1.0,100
united states,1998,Maize,84382.0,hg/ha,715.0,424562.11,15.92,0.24267852261118544,0.2504715201810637,0.23508420786454504,0.5314773805757672,1.0,0.0,High,Medium,Temperate,29862,2025-12-01,v1.0,100
united states,1991,Sorghum,37193.0,hg/ha,715.0,384646.39,16.15,0.1068847930245608,0.2504715201810637,0.21298247980027643,0.5387535590003163,1.0,4.0,Medium,Medium,Temperate,29863,2025-12-01,v1.0,100
united states,2001,Sorghum,37609.0,hg/ha,715.0,411407.94,15.21,0.10808189810218558,0.2504715201810637,0.22780061412625946,0.5090161341347674,1.0,4.0,Medium,Medium,Temperate,29864,2025-12-01,v1.0,100
united states,1991,Soybeans,23029.0,hg/ha,715.0,384646.39,17.32,0.06612566725658624,0.2504715201810637,0.21298247980027643,0.5757671622904144,1.0,5.0,Low,Medium,Temperate,29865,2025-12-01,v1.0,100
united states,2005,Soybeans,28961.0,hg/ha,715.0,388275.15,21.57,0.08319592523848578,0.2504715201810637,0.21499176002196593,0.7102182853527365,1.0,5.0,Medium,Medium,Hot,29866,2025-12-01,v1.0,100
united states,2009,Soybeans,29595.0,hg/ha,715.0,358337.7,21.94,0.08502035941928893,0.2504715201810637,0.19841509852525138,0.7219234419487505,1.0,5.0,Medium,Medium,Hot,29867,2025-12-01,v1.0,100
united states,2011,Sweet potatoes,233019.0,hg/ha,715.0,391298.7,14.56,0.6704047423778076,0.2504715201810637,0.21666592949426203,0.4884530211958242,1.0,6.0,High,Medium,Cold,29868,2025-12-01,v1.0,100
united states,1992,Wheat,26433.0,hg/ha,715.0,400975.9,17.0,0.07592120976676595,0.2504715201810637,0.22202429063176726,0.5656437836127808,1.0,2.0,Low,Medium,Temperate,29869,2025-12-01,v1.0,100
united states,2000,Wheat,28238.0,hg/ha,715.0,430005.21,21.31,0.0811153796348254,0.2504715201810637,0.23809810604868456,0.701993040177159,1.0,2.0,Low,Medium,Temperate,29870,2025-12-01,v1.0,100
china,2004,Cassava,155102.0,hg/ha,645.0,1386028.0,14.65,0.44618638580739844,0.22406639004149378,0.7674573591906392,0.4913002214489086,0.0,7.0,High,Low,Cold,29871,2025-12-01,v1.0,100
russia,2005,Wheat,19291.0,hg/ha,460.0,25961.0,3.41,0.05536898749658278,0.15428140324405884,0.014374839742521368,0.13571654539702627,5.0,2.0,Low,Low,Cold,29872,2025-12-01,v1.0,100
united states,1991,"Rice, paddy",64231.0,hg/ha,715.0,384646.39,15.46,0.18469086775729845,0.2504715201810637,0.21298247980027643,0.5169250237266688,1.0,1.0,Medium,Medium,Temperate,29873,2025-12-01,v1.0,100
united states,1996,"Rice, paddy",68593.0,hg/ha,715.0,433180.36,16.19,0.19724320513373908,0.2504715201810637,0.2398562179370148,0.5400189813350206,1.0,1.0,Medium,Medium,Temperate,29874,2025-12-01,v1.0,100
united states,1997,Sorghum,43422.0,hg/ha,715.0,434540.76,7.87,0.12480971496812995,0.2504715201810637,0.24060948484184908,0.2768111357165454,1.0,4.0,Medium,Medium,Cold,29875,2025-12-01,v1.0,100
venezuela,2008,Potatoes,191154.0,hg/ha,2044.0,3928.0,27.86,0.5499316556596308,0.7517917766880422,0.0021749502142846115,0.9092059474849731,6.0,3.0,High,High,Hot,29876,2025-12-01,v1.0,100
venezuela,2008,Potatoes,191154.0,hg/ha,2044.0,3928.0,25.69,0.5499316556596308,0.7517917766880422,0.0021749502142846115,0.8405567858272699,6.0,3.0,High,High,Hot,29877,2025-12-01,v1.0,100
venezuela,1996,"Rice, paddy",45000.0,hg/ha,2044.0,3928.0,26.45,0.12935065682508165,0.7517917766880422,0.0021749502142846115,0.8645998101866498,6.0,1.0,Medium,High,Hot,29878,2025-12-01,v1.0,100
venezuela,2001,Sorghum,20879.0,hg/ha,2044.0,3928.0,25.62,0.05993870591790046,0.7517917766880422,0.0021749502142846115,0.8383422967415375,6.0,4.0,Low,High,Hot,29879,2025-12-01,v1.0,100
venezuela,1994,Wheat,4490.0,hg/ha,2044.0,3928.0,26.25,0.012776794578495274,0.7517917766880422,0.0021749502142846115,0.8582726985131287,6.0,2.0,Low,High,Hot,29880,2025-12-01,v1.0,100
venezuela,2010,Yams,95760.0,hg/ha,2044.0,3928.0,28.34,0.27542049754679787,0.7517917766880422,0.0021749502142846115,0.9243910155014236,6.0,8.0,High,High,Hot,29881,2025-12-01,v1.0,100
vietnam,2013,Cassava,179334.0,hg/ha,1821.0,19154.0,23.1,0.515917756579042,0.6676725763862693,0.010605736669008563,0.7586206896551725,25.0,7.0,High,High,Hot,29882,2025-12-01,v1.0,100
zimbabwe,1995,"Rice, paddy",23246.0,hg/ha,657.0,2599.0,21.57,0.066750118703328,0.22859298377970577,0.0014390697993149457,0.7102182853527365,46.0,1.0,Low,Medium,Hot,29883,2025-12-01,v1.0,100
zimbabwe,2005,Sweet potatoes,21472.0,hg/ha,657.0,3129.26,21.49,0.061645156184803096,0.22859298377970577,0.0017326799940792913,0.707687440683328,46.0,6.0,Low,Medium,Hot,29884,2025-12-01,v1.0,100
algeria,2010,Potatoes,270526.0,hg/ha,89.0,1295.88,17.59,0.77833700234529,0.014334213504337986,7.175193957368638E-4,0.5843087630496678,80.0,3.0,High,Low,Temperate,29885,2025-12-01,v1.0,100
angola,1997,Sweet potatoes,78098.0,hg/ha,1010.0,40.0,24.06,0.2245953295636034,0.36175028291210864,2.212624633723691E-5,0.7889908256880733,51.0,6.0,High,Medium,Hot,29886,2025-12-01,v1.0,100
angola,1996,Wheat,13738.0,hg/ha,1010.0,40.0,24.11,0.039389361304153894,0.36175028291210864,2.212624633723691E-5,0.7905726036064536,51.0,2.0,Low,Medium,Hot,29887,2025-12-01,v1.0,100
argentina,2005,Cassava,100000.0,hg/ha,591.0,65437.73,17.83,0.28762176083797353,0.2036967182195398,0.03623349471170531,0.591901297057893,16.0,7.0,High,Low,Temperate,29888,2025-12-01,v1.0,100
argentina,1998,"Rice, paddy",47762.0,hg/ha,591.0,62397.0,17.23,0.13729874390296543,0.2036967182195398,0.03454981250387182,0.57291996203733,16.0,1.0,Medium,Low,Temperate,29889,2025-12-01,v1.0,100
argentina,2009,Soybeans,18480.0,hg/ha,591.0,61586.56,18.16,0.053035208126501775,0.2036967182195398,0.0341010638782074,0.6023410313192028,16.0,5.0,Low,Low,Temperate,29890,2025-12-01,v1.0,100
armenia,2013,Potatoes,215290.0,hg/ha,562.0,278.72,11.08,0.619386771413361,0.1927574500188608,1.5430786609762717E-4,0.37836127807655806,102.0,3.0,High,Low,Cold,29891,2025-12-01,v1.0,100
australia,1995,Maize,48263.0,hg/ha,534.0,25598.0,16.95,0.13874044977770103,0.18219539796303283,0.01417384306032875,0.5640620056944005,8.0,0.0,Medium,Low,Temperate,29892,2025-12-01,v1.0,100
australia,2001,Maize,46471.0,hg/ha,534.0,32710.0,17.85,0.13358368944331736,0.18219539796303283,0.018111827643672817,0.5925340082252452,8.0,0.0,Medium,Low,Temperate,29893,2025-12-01,v1.0,100
australia,1996,Potatoes,312853.0,hg/ha,534.0,31185.0,11.29,0.900139566337175,0.18219539796303283,0.0172674200945165,0.38500474533375517,8.0,3.0,High,Low,Cold,29894,2025-12-01,v1.0,100
australia,1997,Sorghum,26195.0,hg/ha,534.0,34091.0,12.13,0.07523632753485561,0.18219539796303283,0.018876500971794042,0.41157861436254356,8.0,4.0,Low,Low,Cold,29895,2025-12-01,v1.0,100
australia,1994,Wheat,11356.0,hg/ha,534.0,21057.0,11.6,0.03253478367217738,0.18219539796303283,0.011659446548381983,0.39481176842771276,8.0,2.0,Low,Low,Cold,29896,2025-12-01,v1.0,100
australia,2009,Wheat,15831.0,hg/ha,534.0,38065.68,19.01,0.04541229622595358,0.18219539796303283,0.021077320511125593,0.6292312559316672,8.0,2.0,Low,Low,Temperate,29897,2025-12-01,v1.0,100
azerbaijan,1992,Maize,18740.0,hg/ha,447.0,148.68,10.93,0.053783398800017264,0.14937759336099585,8.230343482399635E-5,0.3736159443214173,77.0,0.0,Low,Low,Cold,29898,2025-12-01,v1.0,100
bahamas,2006,Maize,38000.0,hg/ha,1292.0,268.2,25.34,0.10920706176889541,0.4681252357600905,1.4848283828311932E-4,0.829484340398608,100.0,0.0,Medium,High,Hot,29899,2025-12-01,v1.0,100
bangladesh,2011,Sweet potatoes,97962.0,hg/ha,2666.0,14798.28,25.8,0.28175709702018675,0.986420218785364,0.008193931521460278,0.8440366972477065,62.0,6.0,High,High,Hot,29900,2025-12-01,v1.0,100
belgium,2006,Maize,101929.0,hg/ha,847.0,8244.02,11.48,0.29317276010417115,0.3002640513013957,0.004564773080061419,0.3910155014236002,114.0,0.0,High,Medium,Cold,29901,2025-12-01,v1.0,100
bolivia,2007,Cassava,98435.0,hg/ha,1146.0,14695.44,9.08,0.28311822851469765,0.4130516786118446,0.008136987998604385,0.3150901613413477,32.0,7.0,High,High,Cold,29902,2025-12-01,v1.0,100
bolivia,1993,Plantains and others,95304.0,hg/ha,1146.0,1749.55,9.36,0.2741082862117092,0.4130516786118446,9.687209516881717E-4,0.3239481176842771,32.0,9.0,High,High,Cold,29903,2025-12-01,v1.0,100
brazil,2009,Maize,37145.0,hg/ha,1761.0,335742.0,26.3,0.10674666551560409,0.6450396076952094,0.18590363645412264,0.859854476431509,3.0,0.0,Medium,High,Hot,29904,2025-12-01,v1.0,100
brazil,1994,Potatoes,144802.0,hg/ha,1761.0,84312.78,19.15,0.4165465245104387,0.6450396076952094,0.04668479616134654,0.6336602341031319,3.0,3.0,High,High,Temperate,29905,2025-12-01,v1.0,100
brazil,2010,Potatoes,258859.0,hg/ha,1761.0,342580.0,24.95,0.7447633846995008,0.6450396076952094,0.18968990453355272,0.817146472635242,3.0,3.0,High,High,Hot,29906,2025-12-01,v1.0,100
brazil,1995,"Rice, paddy",25668.0,hg/ha,1761.0,92967.22,27.34,0.07371980259276845,0.6450396076952094,0.05147684499395006,0.8927554571338184,3.0,1.0,Low,High,Hot,29907,2025-12-01,v1.0,100
brazil,2010,Sorghum,23172.0,hg/ha,1761.0,342580.0,22.12,0.06653717212701976,0.6450396076952094,0.18968990453355272,0.7276178424549193,3.0,4.0,Low,High,Hot,29908,2025-12-01,v1.0,100
brazil,1999,Soybeans,23724.0,hg/ha,1761.0,127585.0,20.04,0.06812563848002187,0.6450396076952094,0.0706450513985615,0.6618158810503005,3.0,5.0,Low,High,Temperate,29909,2025-12-01,v1.0,100
brazil,2000,Sweet potatoes,110351.0,hg/ha,1761.0,140423.0,18.65,0.3174083826131998,0.6450396076952094,0.0777535786877869,0.6178424549193292,3.0,6.0,High,High,Temperate,29910,2025-12-01,v1.0,100
brazil,1992,Wheat,14295.0,hg/ha,1761.0,67003.89,21.35,0.040992215939339,0.6450396076952094,0.037100692959040824,0.7032584625118634,3.0,2.0,Low,High,Temperate,29911,2025-12-01,v1.0,100
burkina faso,2013,Potatoes,19481.0,hg/ha,748.0,843.0,29.41,0.05591574221953641,0.2629196529611467,4.667552705815121E-4,0.9582410629547612,40.0,3.0,Low,Medium,Hot,29912,2025-12-01,v1.0,100
burundi,2004,Wheat,8326.0,hg/ha,1274.0,508.26,21.71,0.023815484669285333,0.4613353451527725,2.8140642926703055E-4,0.7146472635242012,33.0,2.0,Low,High,Hot,29913,2025-12-01,v1.0,100
cameroon,2012,Soybeans,13980.0,hg/ha,1604.0,1372.47,25.18,0.04008575416181062,0.5858166729536024,7.599280345499011E-4,0.8244226510597912,27.0,5.0,Low,High,Hot,29914,2025-12-01,v1.0,100
canada,1992,Maize,56927.0,hg/ha,537.0,29387.0,5.79,0.1636724651443864,0.18332704639758582,0.0162718497513145,0.21100917431192662,13.0,0.0,Medium,Low,Cold,29915,2025-12-01,v1.0,100
canada,1996,Soybeans,25168.0,hg/ha,537.0,35240.8,7.85,0.07228097437446943,0.18332704639758582,0.01951315657836449,0.27617842454919334,13.0,5.0,Low,Low,Cold,29916,2025-12-01,v1.0,100
canada,2005,Soybeans,27082.0,hg/ha,537.0,36363.0,5.95,0.07778880879411806,0.18332704639758582,0.020134529792569873,0.21607086365074343,13.0,5.0,Low,Low,Cold,29917,2025-12-01,v1.0,100
chile,2012,Maize,107224.0,hg/ha,1522.0,9830.72,13.48,0.30840995093595774,0.5548849490758204,0.0054433445280917935,0.45428661815881055,28.0,0.0,High,High,Cold,29918,2025-12-01,v1.0,100
chile,1993,Potatoes,145947.0,hg/ha,1522.0,15373.0,13.26,0.41984144113034344,0.5548849490758204,0.008512159656969207,0.4473267953179374,28.0,3.0,High,High,Cold,29919,2025-12-01,v1.0,100
china,1997,Maize,43901.0,hg/ha,645.0,1195466.0,11.41,0.1261881124012604,0.22406639004149378,0.6619412992678029,0.3888010123378678,0.0,0.0,Medium,Low,Cold,29920,2025-12-01,v1.0,100
china,1996,"Rice, paddy",62050.0,hg/ha,645.0,1140812.0,16.27,0.17841469906907814,0.22406639004149378,0.6316788401257771,0.5425498260044289,0.0,1.0,Medium,Low,Temperate,29921,2025-12-01,v1.0,100
china,1999,Sorghum,33221.0,hg/ha,645.0,1321620.0,18.63,0.0954547416583934,0.22406639004149378,0.7317940139932229,0.6172097437519771,0.0,4.0,Medium,Low,Temperate,29922,2025-12-01,v1.0,100
china,1991,Soybeans,13799.0,hg/ha,645.0,765307.0,16.91,0.03956489834678638,0.22406639004149378,0.42375801603007784,0.5627965833596963,0.0,5.0,Low,Low,Temperate,29923,2025-12-01,v1.0,100
china,1995,Wheat,35415.0,hg/ha,645.0,1087044.0,17.33,0.10176831988028949,0.22406639004149378,0.6019069679270647,0.5760835178740904,0.0,2.0,Medium,Low,Temperate,29924,2025-12-01,v1.0,100
china,1997,Wheat,41019.0,hg/ha,645.0,1195466.0,15.05,0.11789470655098488,0.22406639004149378,0.6619412992678029,0.5039544447959508,0.0,2.0,Medium,Low,Temperate,29925,2025-12-01,v1.0,100
china,2001,Wheat,38061.0,hg/ha,645.0,1274820.0,18.16,0.1093825988115279,0.22406639004149378,0.7058803921568193,0.6023410313192028,0.0,2.0,Medium,Low,Temperate,29926,2025-12-01,v1.0,100
